name,value,date
Heilongjiang,480,2020/3/4
Heilongjiang,481,2020/3/5
Heilongjiang,481,2020/3/6
Heilongjiang,481,2020/3/7
Heilongjiang,481,2020/3/8
Heilongjiang,481,2020/3/9
Heilongjiang,481,2020/3/10
Heilongjiang,482,2020/3/11
Heilongjiang,482,2020/3/12
Heilongjiang,482,2020/3/13
Heilongjiang,482,2020/3/14
Heilongjiang,482,2020/3/15
Heilongjiang,482,2020/3/16
Heilongjiang,482,2020/3/17
Heilongjiang,482,2020/3/18
Heilongjiang,483,2020/3/19
Heilongjiang,484,2020/3/20
Heilongjiang,484,2020/3/21
Heilongjiang,484,2020/3/22
Heilongjiang,484,2020/3/23
Heilongjiang,484,2020/3/24
Heilongjiang,484,2020/3/25
Heilongjiang,484,2020/3/26
Heilongjiang,484,2020/3/27
Heilongjiang,484,2020/3/28
Heilongjiang,484,2020/3/29
Heilongjiang,484,2020/3/30
Heilongjiang,484,2020/3/31
Heilongjiang,484,2020/4/1
Heilongjiang,488,2020/4/2
Heilongjiang,489,2020/4/3
Heilongjiang,491,2020/4/4
Heilongjiang,504,2020/4/5
Heilongjiang,524,2020/4/6
Heilongjiang,544,2020/4/7
Heilongjiang,569,2020/4/8
Heilongjiang,609,2020/4/9
Heilongjiang,638,2020/4/10
Heilongjiang,661,2020/4/11
Heilongjiang,684,2020/4/12
Heilongjiang,740,2020/4/13
Heilongjiang,819,2020/4/14
Heilongjiang,841,2020/4/15
Heilongjiang,861,2020/4/16
Heilongjiang,872,2020/4/17
Heilongjiang,892,2020/4/18
Heilongjiang,898,2020/4/19
Heilongjiang,905,2020/4/20
Heilongjiang,913,2020/4/21
Henan,5,2020/1/22
Henan,5,2020/1/23
Henan,9,2020/1/24
Henan,32,2020/1/25
Henan,83,2020/1/26
Henan,128,2020/1/27
Henan,168,2020/1/28
Henan,206,2020/1/29
Henan,278,2020/1/30
Henan,352,2020/1/31
Henan,422,2020/2/1
Henan,493,2020/2/2
Henan,566,2020/2/3
Henan,675,2020/2/4
Henan,764,2020/2/5
Henan,851,2020/2/6
Henan,914,2020/2/7
Henan,981,2020/2/8
Henan,1033,2020/2/9
Henan,1073,2020/2/10
Henan,1105,2020/2/11
Henan,1135,2020/2/12
Henan,1169,2020/2/13
Henan,1184,2020/2/14
Henan,1212,2020/2/15
Henan,1231,2020/2/16
Henan,1246,2020/2/17
Henan,1257,2020/2/18
Henan,1262,2020/2/19
Henan,1265,2020/2/20
Henan,1267,2020/2/21
Henan,1270,2020/2/22
Henan,1271,2020/2/23
Henan,1271,2020/2/24
Henan,1271,2020/2/25
Henan,1271,2020/2/26
Henan,1272,2020/2/27
Henan,1272,2020/2/28
Henan,1272,2020/2/29
Henan,1272,2020/3/1
Henan,1272,2020/3/2
Henan,1272,2020/3/3
Henan,1272,2020/3/4
Henan,1272,2020/3/5
Henan,1272,2020/3/6
Henan,1272,2020/3/7
Henan,1272,2020/3/8
Henan,1272,2020/3/9
Henan,1272,2020/3/10
Henan,1273,2020/3/11
Henan,1273,2020/3/12
Henan,1273,2020/3/13
Henan,1273,2020/3/14
Henan,1273,2020/3/15
Henan,1273,2020/3/16
Henan,1273,2020/3/17
Henan,1273,2020/3/18
Henan,1273,2020/3/19
Henan,1273,2020/3/20
Henan,1273,2020/3/21
Henan,1274,2020/3/22
Henan,1274,2020/3/23
Henan,1274,2020/3/24
Henan,1274,2020/3/25
Henan,1275,2020/3/26
Henan,1275,2020/3/27
Henan,1275,2020/3/28
Henan,1276,2020/3/29
Henan,1276,2020/3/30
Henan,1276,2020/3/31
Henan,1276,2020/4/1
Henan,1276,2020/4/2
Henan,1276,2020/4/3
Henan,1276,2020/4/4
Henan,1276,2020/4/5
Henan,1276,2020/4/6
Henan,1276,2020/4/7
Henan,1276,2020/4/8
Henan,1276,2020/4/9
Henan,1276,2020/4/10
Henan,1276,2020/4/11
Henan,1276,2020/4/12
Henan,1276,2020/4/13
Henan,1276,2020/4/14
Henan,1276,2020/4/15
Henan,1276,2020/4/16
Henan,1276,2020/4/17
Henan,1276,2020/4/18
Henan,1276,2020/4/19
Henan,1276,2020/4/20
Henan,1276,2020/4/21
Hong Kong,0,2020/1/22
Hong Kong,2,2020/1/23
Hong Kong,2,2020/1/24
Hong Kong,5,2020/1/25
Hong Kong,8,2020/1/26
Hong Kong,8,2020/1/27
Hong Kong,8,2020/1/28
Hong Kong,10,2020/1/29
Hong Kong,10,2020/1/30
Hong Kong,12,2020/1/31
Hong Kong,13,2020/2/1
Hong Kong,15,2020/2/2
Hong Kong,15,2020/2/3
Hong Kong,17,2020/2/4
Hong Kong,21,2020/2/5
Hong Kong,24,2020/2/6
Hong Kong,25,2020/2/7
Hong Kong,26,2020/2/8
Hong Kong,29,2020/2/9
Hong Kong,38,2020/2/10
Hong Kong,49,2020/2/11
Hong Kong,50,2020/2/12
Hong Kong,53,2020/2/13
Hong Kong,56,2020/2/14
Hong Kong,56,2020/2/15
Hong Kong,57,2020/2/16
Hong Kong,60,2020/2/17
Hong Kong,62,2020/2/18
Hong Kong,63,2020/2/19
Hong Kong,68,2020/2/20
Hong Kong,68,2020/2/21
Hong Kong,69,2020/2/22
Hong Kong,74,2020/2/23
Hong Kong,79,2020/2/24
Hong Kong,84,2020/2/25
Hong Kong,91,2020/2/26
Hong Kong,92,2020/2/27
Hong Kong,94,2020/2/28
Hong Kong,95,2020/2/29
Hong Kong,96,2020/3/1
Hong Kong,100,2020/3/2
Hong Kong,100,2020/3/3
Hong Kong,105,2020/3/4
Hong Kong,105,2020/3/5
Hong Kong,107,2020/3/6
Hong Kong,108,2020/3/7
Hong Kong,114,2020/3/8
Hong Kong,115,2020/3/9
Hong Kong,120,2020/3/10
Hong Kong,126,2020/3/11
Hong Kong,129,2020/3/12
Hong Kong,134,2020/3/13
Hong Kong,140,2020/3/14
Hong Kong,145,2020/3/15
Hong Kong,155,2020/3/16
Hong Kong,162,2020/3/17
Hong Kong,181,2020/3/18
Hong Kong,208,2020/3/19
Hong Kong,256,2020/3/20
Hong Kong,273,2020/3/21
Hong Kong,317,2020/3/22
Hong Kong,356,2020/3/23
Hong Kong,386,2020/3/24
Hong Kong,410,2020/3/25
Hong Kong,453,2020/3/26
Hong Kong,519,2020/3/27
Hong Kong,561,2020/3/28
Hong Kong,641,2020/3/29
Hong Kong,682,2020/3/30
Hong Kong,714,2020/3/31
Hong Kong,765,2020/4/1
Hong Kong,802,2020/4/2
Hong Kong,845,2020/4/3
Hong Kong,862,2020/4/4
Hong Kong,890,2020/4/5
Hong Kong,914,2020/4/6
Hong Kong,935,2020/4/7
Hong Kong,960,2020/4/8
Hong Kong,973,2020/4/9
Hong Kong,989,2020/4/10
Hong Kong,1000,2020/4/11
Hong Kong,1004,2020/4/12
Hong Kong,1009,2020/4/13
Hong Kong,1012,2020/4/14
Hong Kong,1017,2020/4/15
Hong Kong,1017,2020/4/16
Hong Kong,1021,2020/4/17
Hong Kong,1024,2020/4/18
Hong Kong,1025,2020/4/19
Hong Kong,1025,2020/4/20
Hong Kong,1029,2020/4/21
Hubei,444,2020/1/22
Hubei,444,2020/1/23
Hubei,549,2020/1/24
Hubei,761,2020/1/25
Hubei,1058,2020/1/26
Hubei,1423,2020/1/27
Hubei,3554,2020/1/28
Hubei,3554,2020/1/29
Hubei,4903,2020/1/30
Hubei,5806,2020/1/31
Hubei,7153,2020/2/1
Hubei,11177,2020/2/2
Hubei,13522,2020/2/3
Hubei,16678,2020/2/4
Hubei,19665,2020/2/5
Hubei,22112,2020/2/6
Hubei,24953,2020/2/7
Hubei,27100,2020/2/8
Hubei,29631,2020/2/9
Hubei,31728,2020/2/10
Hubei,33366,2020/2/11
Hubei,33366,2020/2/12
Hubei,48206,2020/2/13
Hubei,54406,2020/2/14
Hubei,56249,2020/2/15
Hubei,58182,2020/2/16
Hubei,59989,2020/2/17
Hubei,61682,2020/2/18
Hubei,62031,2020/2/19
Hubei,62442,2020/2/20
Hubei,62662,2020/2/21
Hubei,64084,2020/2/22
Hubei,64084,2020/2/23
Hubei,64287,2020/2/24
Hubei,64786,2020/2/25
Hubei,65187,2020/2/26
Hubei,65596,2020/2/27
Hubei,65914,2020/2/28
Hubei,66337,2020/2/29
Hubei,66907,2020/3/1
Hubei,67103,2020/3/2
Hubei,67217,2020/3/3
Hubei,67332,2020/3/4
Hubei,67466,2020/3/5
Hubei,67592,2020/3/6
Hubei,67666,2020/3/7
Hubei,67707,2020/3/8
Hubei,67743,2020/3/9
Hubei,67760,2020/3/10
Hubei,67773,2020/3/11
Hubei,67781,2020/3/12
Hubei,67786,2020/3/13
Hubei,67790,2020/3/14
Hubei,67794,2020/3/15
Hubei,67798,2020/3/16
Hubei,67799,2020/3/17
Hubei,67800,2020/3/18
Hubei,67800,2020/3/19
Hubei,67800,2020/3/20
Hubei,67800,2020/3/21
Hubei,67800,2020/3/22
Hubei,67800,2020/3/23
Hubei,67801,2020/3/24
Hubei,67801,2020/3/25
Hubei,67801,2020/3/26
Hubei,67801,2020/3/27
Hubei,67801,2020/3/28
Hubei,67801,2020/3/29
Hubei,67801,2020/3/30
Hubei,67801,2020/3/31
Hubei,67802,2020/4/1
Hubei,67802,2020/4/2
Hubei,67802,2020/4/3
Hubei,67803,2020/4/4
Hubei,67803,2020/4/5
Hubei,67803,2020/4/6
Hubei,67803,2020/4/7
Hubei,67803,2020/4/8
Hubei,67803,2020/4/9
Hubei,67803,2020/4/10
Hubei,67803,2020/4/11
Hubei,67803,2020/4/12
Hubei,67803,2020/4/13
Hubei,67803,2020/4/14
Hubei,67803,2020/4/15
Hubei,67803,2020/4/16
Hubei,68128,2020/4/17
Hubei,68128,2020/4/18
Hubei,68128,2020/4/19
Hubei,68128,2020/4/20
Hubei,68128,2020/4/21
Hunan,4,2020/1/22
Hunan,9,2020/1/23
Hunan,24,2020/1/24
Hunan,43,2020/1/25
Hunan,69,2020/1/26
Hunan,100,2020/1/27
Hunan,143,2020/1/28
Hunan,221,2020/1/29
Hunan,277,2020/1/30
Hunan,332,2020/1/31
Hunan,389,2020/2/1
Hunan,463,2020/2/2
Hunan,521,2020/2/3
Hunan,593,2020/2/4
Hunan,661,2020/2/5
Hunan,711,2020/2/6
Hunan,772,2020/2/7
Hunan,803,2020/2/8
Hunan,838,2020/2/9
Hunan,879,2020/2/10
Hunan,912,2020/2/11
Hunan,946,2020/2/12
Hunan,968,2020/2/13
Hunan,988,2020/2/14
Hunan,1001,2020/2/15
Hunan,1004,2020/2/16
Hunan,1006,2020/2/17
Hunan,1007,2020/2/18
Hunan,1008,2020/2/19
Hunan,1010,2020/2/20
Hunan,1011,2020/2/21
Hunan,1013,2020/2/22
Hunan,1016,2020/2/23
Hunan,1016,2020/2/24
Hunan,1016,2020/2/25
Hunan,1016,2020/2/26
Hunan,1017,2020/2/27
Hunan,1017,2020/2/28
Hunan,1018,2020/2/29
Hunan,1018,2020/3/1
Hunan,1018,2020/3/2
Hunan,1018,2020/3/3
Hunan,1018,2020/3/4
Hunan,1018,2020/3/5
Hunan,1018,2020/3/6
Hunan,1018,2020/3/7
Hunan,1018,2020/3/8
Hunan,1018,2020/3/9
Hunan,1018,2020/3/10
Hunan,1018,2020/3/11
Hunan,1018,2020/3/12
Hunan,1018,2020/3/13
Hunan,1018,2020/3/14
Hunan,1018,2020/3/15
Hunan,1018,2020/3/16
Hunan,1018,2020/3/17
Hunan,1018,2020/3/18
Hunan,1018,2020/3/19
Hunan,1018,2020/3/20
Hunan,1018,2020/3/21
Hunan,1018,2020/3/22
Hunan,1018,2020/3/23
Hunan,1018,2020/3/24
Hunan,1018,2020/3/25
Hunan,1018,2020/3/26
Hunan,1018,2020/3/27
Hunan,1018,2020/3/28
Hunan,1018,2020/3/29
Hunan,1018,2020/3/30
Hunan,1018,2020/3/31
Hunan,1018,2020/4/1
Hunan,1019,2020/4/2
Hunan,1019,2020/4/3
Hunan,1019,2020/4/4
Hunan,1019,2020/4/5
Hunan,1019,2020/4/6
Hunan,1019,2020/4/7
Hunan,1019,2020/4/8
Hunan,1019,2020/4/9
Hunan,1019,2020/4/10
Hunan,1019,2020/4/11
Hunan,1019,2020/4/12
Hunan,1019,2020/4/13
Hunan,1019,2020/4/14
Hunan,1019,2020/4/15
Hunan,1019,2020/4/16
Hunan,1019,2020/4/17
Hunan,1019,2020/4/18
Hunan,1019,2020/4/19
Hunan,1019,2020/4/20
Hunan,1019,2020/4/21
Inner Mongolia,0,2020/1/22
Inner Mongolia,0,2020/1/23
Inner Mongolia,1,2020/1/24
Inner Mongolia,7,2020/1/25
Inner Mongolia,7,2020/1/26
Inner Mongolia,11,2020/1/27
Inner Mongolia,15,2020/1/28
Inner Mongolia,16,2020/1/29
Inner Mongolia,19,2020/1/30
Inner Mongolia,20,2020/1/31
Inner Mongolia,23,2020/2/1
Inner Mongolia,27,2020/2/2
Inner Mongolia,34,2020/2/3
Inner Mongolia,35,2020/2/4
Inner Mongolia,42,2020/2/5
Inner Mongolia,46,2020/2/6
Inner Mongolia,50,2020/2/7
Inner Mongolia,52,2020/2/8
Inner Mongolia,54,2020/2/9
Inner Mongolia,58,2020/2/10
Inner Mongolia,58,2020/2/11
Inner Mongolia,60,2020/2/12
Inner Mongolia,61,2020/2/13
Inner Mongolia,65,2020/2/14
Inner Mongolia,68,2020/2/15
Inner Mongolia,70,2020/2/16
Inner Mongolia,72,2020/2/17
Inner Mongolia,73,2020/2/18
Inner Mongolia,75,2020/2/19
Inner Mongolia,75,2020/2/20
Inner Mongolia,75,2020/2/21
Inner Mongolia,75,2020/2/22
Inner Mongolia,75,2020/2/23
Inner Mongolia,75,2020/2/24
Inner Mongolia,75,2020/2/25
Inner Mongolia,75,2020/2/26
Inner Mongolia,75,2020/2/27
Inner Mongolia,75,2020/2/28
Inner Mongolia,75,2020/2/29
Inner Mongolia,75,2020/3/1
Inner Mongolia,75,2020/3/2
Inner Mongolia,75,2020/3/3
Inner Mongolia,75,2020/3/4
Inner Mongolia,75,2020/3/5
Inner Mongolia,75,2020/3/6
Inner Mongolia,75,2020/3/7
Inner Mongolia,75,2020/3/8
Inner Mongolia,75,2020/3/9
Inner Mongolia,75,2020/3/10
Inner Mongolia,75,2020/3/11
Inner Mongolia,75,2020/3/12
Inner Mongolia,75,2020/3/13
Inner Mongolia,75,2020/3/14
Inner Mongolia,75,2020/3/15
Inner Mongolia,75,2020/3/16
Inner Mongolia,75,2020/3/17
Inner Mongolia,75,2020/3/18
Inner Mongolia,75,2020/3/19
Inner Mongolia,75,2020/3/20
Inner Mongolia,75,2020/3/21
Inner Mongolia,75,2020/3/22
Inner Mongolia,75,2020/3/23
Inner Mongolia,75,2020/3/24
Inner Mongolia,77,2020/3/25
Inner Mongolia,89,2020/3/26
Inner Mongolia,92,2020/3/27
Inner Mongolia,94,2020/3/28
Inner Mongolia,95,2020/3/29
Inner Mongolia,97,2020/3/30
Inner Mongolia,107,2020/3/31
Inner Mongolia,111,2020/4/1
Inner Mongolia,117,2020/4/2
Inner Mongolia,117,2020/4/3
Inner Mongolia,117,2020/4/4
Inner Mongolia,117,2020/4/5
Inner Mongolia,118,2020/4/6
Inner Mongolia,121,2020/4/7
Inner Mongolia,124,2020/4/8
Inner Mongolia,126,2020/4/9
Inner Mongolia,128,2020/4/10
Inner Mongolia,155,2020/4/11
Inner Mongolia,189,2020/4/12
Inner Mongolia,190,2020/4/13
Inner Mongolia,190,2020/4/14
Inner Mongolia,190,2020/4/15
Inner Mongolia,193,2020/4/16
Inner Mongolia,193,2020/4/17
Inner Mongolia,193,2020/4/18
Inner Mongolia,193,2020/4/19
Inner Mongolia,194,2020/4/20
Inner Mongolia,194,2020/4/21
Jiangsu,1,2020/1/22
Jiangsu,5,2020/1/23
Jiangsu,9,2020/1/24
Jiangsu,18,2020/1/25
Jiangsu,33,2020/1/26
Jiangsu,47,2020/1/27
Jiangsu,70,2020/1/28
Jiangsu,99,2020/1/29
Jiangsu,129,2020/1/30
Jiangsu,168,2020/1/31
Jiangsu,202,2020/2/1
Jiangsu,236,2020/2/2
Jiangsu,271,2020/2/3
Jiangsu,308,2020/2/4
Jiangsu,341,2020/2/5
Jiangsu,373,2020/2/6
Jiangsu,408,2020/2/7
Jiangsu,439,2020/2/8
Jiangsu,468,2020/2/9
Jiangsu,492,2020/2/10
Jiangsu,515,2020/2/11
Jiangsu,543,2020/2/12
Jiangsu,570,2020/2/13
Jiangsu,593,2020/2/14
Jiangsu,604,2020/2/15
Jiangsu,617,2020/2/16
Jiangsu,626,2020/2/17
Jiangsu,629,2020/2/18
Jiangsu,631,2020/2/19
Jiangsu,631,2020/2/20
Jiangsu,631,2020/2/21
Jiangsu,631,2020/2/22
Jiangsu,631,2020/2/23
Jiangsu,631,2020/2/24
Jiangsu,631,2020/2/25
Jiangsu,631,2020/2/26
Jiangsu,631,2020/2/27
Jiangsu,631,2020/2/28
Jiangsu,631,2020/2/29
Jiangsu,631,2020/3/1
Jiangsu,631,2020/3/2
Jiangsu,631,2020/3/3
Jiangsu,631,2020/3/4
Jiangsu,631,2020/3/5
Jiangsu,631,2020/3/6
Jiangsu,631,2020/3/7
Jiangsu,631,2020/3/8
Jiangsu,631,2020/3/9
Jiangsu,631,2020/3/10
Jiangsu,631,2020/3/11
Jiangsu,631,2020/3/12
Jiangsu,631,2020/3/13
Jiangsu,631,2020/3/14
Jiangsu,631,2020/3/15
Jiangsu,631,2020/3/16
Jiangsu,631,2020/3/17
Jiangsu,631,2020/3/18
Jiangsu,631,2020/3/19
Jiangsu,631,2020/3/20
Jiangsu,631,2020/3/21
Jiangsu,633,2020/3/22
Jiangsu,633,2020/3/23
Jiangsu,636,2020/3/24
Jiangsu,638,2020/3/25
Jiangsu,640,2020/3/26
Jiangsu,641,2020/3/27
Jiangsu,641,2020/3/28
Jiangsu,644,2020/3/29
Jiangsu,645,2020/3/30
Jiangsu,646,2020/3/31
Jiangsu,646,2020/4/1
Jiangsu,647,2020/4/2
Jiangsu,651,2020/4/3
Jiangsu,651,2020/4/4
Jiangsu,651,2020/4/5
Jiangsu,651,2020/4/6
Jiangsu,651,2020/4/7
Jiangsu,651,2020/4/8
Jiangsu,651,2020/4/9
Jiangsu,651,2020/4/10
Jiangsu,652,2020/4/11
Jiangsu,653,2020/4/12
Jiangsu,653,2020/4/13
Jiangsu,653,2020/4/14
Jiangsu,653,2020/4/15
Jiangsu,653,2020/4/16
Jiangsu,653,2020/4/17
Jiangsu,653,2020/4/18
Jiangsu,653,2020/4/19
Jiangsu,653,2020/4/20
Jiangsu,653,2020/4/21
Jiangxi,2,2020/1/22
Jiangxi,7,2020/1/23
Jiangxi,18,2020/1/24
Jiangxi,18,2020/1/25
Jiangxi,36,2020/1/26
Jiangxi,72,2020/1/27
Jiangxi,109,2020/1/28
Jiangxi,109,2020/1/29
Jiangxi,162,2020/1/30
Jiangxi,240,2020/1/31
Jiangxi,286,2020/2/1
Jiangxi,333,2020/2/2
Jiangxi,391,2020/2/3
Jiangxi,476,2020/2/4
Jiangxi,548,2020/2/5
Jiangxi,600,2020/2/6
Jiangxi,661,2020/2/7
Jiangxi,698,2020/2/8
Jiangxi,740,2020/2/9
Jiangxi,771,2020/2/10
Jiangxi,804,2020/2/11
Jiangxi,844,2020/2/12
Jiangxi,872,2020/2/13
Jiangxi,900,2020/2/14
Jiangxi,913,2020/2/15
Jiangxi,925,2020/2/16
Jiangxi,930,2020/2/17
Jiangxi,933,2020/2/18
Jiangxi,934,2020/2/19
Jiangxi,934,2020/2/20
Jiangxi,934,2020/2/21
Jiangxi,934,2020/2/22
Jiangxi,934,2020/2/23
Jiangxi,934,2020/2/24
Jiangxi,934,2020/2/25
Jiangxi,934,2020/2/26
Jiangxi,934,2020/2/27
Jiangxi,935,2020/2/28
Jiangxi,935,2020/2/29
Jiangxi,935,2020/3/1
Jiangxi,935,2020/3/2
Jiangxi,935,2020/3/3
Jiangxi,935,2020/3/4
Jiangxi,935,2020/3/5
Jiangxi,935,2020/3/6
Jiangxi,935,2020/3/7
Jiangxi,935,2020/3/8
Jiangxi,935,2020/3/9
Jiangxi,935,2020/3/10
Jiangxi,935,2020/3/11
Jiangxi,935,2020/3/12
Jiangxi,935,2020/3/13
Jiangxi,935,2020/3/14
Jiangxi,935,2020/3/15
Jiangxi,935,2020/3/16
Jiangxi,935,2020/3/17
Jiangxi,935,2020/3/18
Jiangxi,935,2020/3/19
Jiangxi,935,2020/3/20
Jiangxi,935,2020/3/21
Jiangxi,936,2020/3/22
Jiangxi,936,2020/3/23
Jiangxi,936,2020/3/24
Jiangxi,936,2020/3/25
Jiangxi,936,2020/3/26
Jiangxi,936,2020/3/27
Jiangxi,936,2020/3/28
Jiangxi,937,2020/3/29
Jiangxi,937,2020/3/30
Jiangxi,937,2020/3/31
Jiangxi,937,2020/4/1
Jiangxi,937,2020/4/2
Jiangxi,937,2020/4/3
Jiangxi,937,2020/4/4
Jiangxi,937,2020/4/5
Jiangxi,937,2020/4/6
Jiangxi,937,2020/4/7
Jiangxi,937,2020/4/8
Jiangxi,937,2020/4/9
Jiangxi,937,2020/4/10
Jiangxi,937,2020/4/11
Jiangxi,937,2020/4/12
Jiangxi,937,2020/4/13
Jiangxi,937,2020/4/14
Jiangxi,937,2020/4/15
Jiangxi,937,2020/4/16
Jiangxi,937,2020/4/17
Jiangxi,937,2020/4/18
Jiangxi,937,2020/4/19
Jiangxi,937,2020/4/20
Jiangxi,937,2020/4/21
Jilin,0,2020/1/22
Jilin,1,2020/1/23
Jilin,3,2020/1/24
Jilin,4,2020/1/25
Jilin,4,2020/1/26
Jilin,6,2020/1/27
Jilin,8,2020/1/28
Jilin,9,2020/1/29
Jilin,14,2020/1/30
Jilin,14,2020/1/31
Jilin,17,2020/2/1
Jilin,23,2020/2/2
Jilin,31,2020/2/3
Jilin,42,2020/2/4
Jilin,54,2020/2/5
Jilin,59,2020/2/6
Jilin,65,2020/2/7
Jilin,69,2020/2/8
Jilin,78,2020/2/9
Jilin,80,2020/2/10
Jilin,81,2020/2/11
Jilin,83,2020/2/12
Jilin,84,2020/2/13
Jilin,86,2020/2/14
Jilin,88,2020/2/15
Jilin,89,2020/2/16
Jilin,89,2020/2/17
Jilin,89,2020/2/18
Jilin,90,2020/2/19
Jilin,91,2020/2/20
Jilin,91,2020/2/21
Jilin,91,2020/2/22
Jilin,91,2020/2/23
Jilin,93,2020/2/24
Jilin,93,2020/2/25
Jilin,93,2020/2/26
Jilin,93,2020/2/27
Jilin,93,2020/2/28
Jilin,93,2020/2/29
Jilin,93,2020/3/1
Jilin,93,2020/3/2
Jilin,93,2020/3/3
Jilin,93,2020/3/4
Jilin,93,2020/3/5
Jilin,93,2020/3/6
Jilin,93,2020/3/7
Jilin,93,2020/3/8
Jilin,93,2020/3/9
Jilin,93,2020/3/10
Jilin,93,2020/3/11
Jilin,93,2020/3/12
Jilin,93,2020/3/13
Jilin,93,2020/3/14
Jilin,93,2020/3/15
Jilin,93,2020/3/16
Jilin,93,2020/3/17
Jilin,93,2020/3/18
Jilin,93,2020/3/19
Jilin,93,2020/3/20
Jilin,93,2020/3/21
Jilin,93,2020/3/22
Jilin,93,2020/3/23
Jilin,93,2020/3/24
Jilin,94,2020/3/25
Jilin,95,2020/3/26
Jilin,95,2020/3/27
Jilin,97,2020/3/28
Jilin,98,2020/3/29
Jilin,98,2020/3/30
Jilin,98,2020/3/31
Jilin,98,2020/4/1
Jilin,98,2020/4/2
Jilin,98,2020/4/3
Jilin,98,2020/4/4
Jilin,98,2020/4/5
Jilin,98,2020/4/6
Jilin,98,2020/4/7
Jilin,98,2020/4/8
Jilin,98,2020/4/9
Jilin,98,2020/4/10
Jilin,98,2020/4/11
Jilin,99,2020/4/12
Jilin,100,2020/4/13
Jilin,100,2020/4/14
Jilin,102,2020/4/15
Jilin,102,2020/4/16
Jilin,102,2020/4/17
Jilin,102,2020/4/18
Jilin,104,2020/4/19
Jilin,104,2020/4/20
Jilin,106,2020/4/21
Liaoning,2,2020/1/22
Liaoning,3,2020/1/23
Liaoning,4,2020/1/24
Liaoning,17,2020/1/25
Liaoning,21,2020/1/26
Liaoning,27,2020/1/27
Liaoning,34,2020/1/28
Liaoning,39,2020/1/29
Liaoning,41,2020/1/30
Liaoning,48,2020/1/31
Liaoning,64,2020/2/1
Liaoning,70,2020/2/2
Liaoning,74,2020/2/3
Liaoning,81,2020/2/4
Liaoning,89,2020/2/5
Liaoning,94,2020/2/6
Liaoning,99,2020/2/7
Liaoning,105,2020/2/8
Liaoning,107,2020/2/9
Liaoning,108,2020/2/10
Liaoning,111,2020/2/11
Liaoning,116,2020/2/12
Liaoning,117,2020/2/13
Liaoning,119,2020/2/14
Liaoning,119,2020/2/15
Liaoning,121,2020/2/16
Liaoning,121,2020/2/17
Liaoning,121,2020/2/18
Liaoning,121,2020/2/19
Liaoning,121,2020/2/20
Liaoning,121,2020/2/21
Liaoning,121,2020/2/22
Liaoning,121,2020/2/23
Liaoning,121,2020/2/24
Liaoning,121,2020/2/25
Liaoning,121,2020/2/26
Liaoning,121,2020/2/27
Liaoning,121,2020/2/28
Liaoning,121,2020/2/29
Liaoning,122,2020/3/1
Liaoning,122,2020/3/2
Liaoning,125,2020/3/3
Liaoning,125,2020/3/4
Liaoning,125,2020/3/5
Liaoning,125,2020/3/6
Liaoning,125,2020/3/7
Liaoning,125,2020/3/8
Liaoning,125,2020/3/9
Liaoning,125,2020/3/10
Liaoning,125,2020/3/11
Liaoning,125,2020/3/12
Liaoning,125,2020/3/13
Liaoning,125,2020/3/14
Liaoning,125,2020/3/15
Liaoning,125,2020/3/16
Liaoning,125,2020/3/17
Liaoning,125,2020/3/18
Liaoning,125,2020/3/19
Liaoning,126,2020/3/20
Liaoning,126,2020/3/21
Liaoning,127,2020/3/22
Liaoning,127,2020/3/23
Liaoning,127,2020/3/24
Liaoning,127,2020/3/25
Liaoning,128,2020/3/26
Liaoning,128,2020/3/27
Liaoning,132,2020/3/28
Liaoning,134,2020/3/29
Liaoning,136,2020/3/30
Liaoning,139,2020/3/31
Liaoning,140,2020/4/1
Liaoning,141,2020/4/2
Liaoning,141,2020/4/3
Liaoning,141,2020/4/4
Liaoning,142,2020/4/5
Liaoning,142,2020/4/6
Liaoning,144,2020/4/7
Liaoning,144,2020/4/8
Liaoning,144,2020/4/9
Liaoning,144,2020/4/10
Liaoning,145,2020/4/11
Liaoning,145,2020/4/12
Liaoning,145,2020/4/13
Liaoning,145,2020/4/14
Liaoning,145,2020/4/15
Liaoning,145,2020/4/16
Liaoning,146,2020/4/17
Liaoning,146,2020/4/18
Liaoning,146,2020/4/19
Liaoning,146,2020/4/20
Liaoning,146,2020/4/21
Macau,1,2020/1/22
Macau,2,2020/1/23
Macau,2,2020/1/24
Macau,2,2020/1/25
Macau,5,2020/1/26
Macau,6,2020/1/27
Macau,7,2020/1/28
Macau,7,2020/1/29
Macau,7,2020/1/30
Macau,7,2020/1/31
Macau,7,2020/2/1
Macau,8,2020/2/2
Macau,8,2020/2/3
Macau,10,2020/2/4
Macau,10,2020/2/5
Macau,10,2020/2/6
Macau,10,2020/2/7
Macau,10,2020/2/8
Macau,10,2020/2/9
Macau,10,2020/2/10
Macau,10,2020/2/11
Macau,10,2020/2/12
Macau,10,2020/2/13
Macau,10,2020/2/14
Macau,10,2020/2/15
Macau,10,2020/2/16
Macau,10,2020/2/17
Macau,10,2020/2/18
Macau,10,2020/2/19
Macau,10,2020/2/20
Macau,10,2020/2/21
Macau,10,2020/2/22
Macau,10,2020/2/23
Macau,10,2020/2/24
Macau,10,2020/2/25
Macau,10,2020/2/26
Macau,10,2020/2/27
Macau,10,2020/2/28
Macau,10,2020/2/29
Macau,10,2020/3/1
Macau,10,2020/3/2
Macau,10,2020/3/3
